DIDE_CODE,ISO,GAUL_CODE,NAME_0,NAME_1,CONTINENT,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20
172,TCD,12931,Chad,Tandjile Ouest,Africa,0,0,0,0,0,0.0009,0.0021,0.0053,0.0144,0.0376,0.0983,0.0838,0.1192,0.2341,0.3428,0.3539,0.4423,0.4953,0.4952,0.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,TCD,12909,Chad,Tibesti,Africa,0,0,0,0,0,0.0009,0.0021,0.0053,0.0144,0.0376,0.0983,0.0838,0.1192,0.2341,0.3428,0.3539,0.4423,0.4953,0.4952,0.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,COM,967,Comoros,Anjouan,Africa,0,0,0,0.0028,0.1423,0.207,0.4987,0.465,1,1,0.4916,0.638,0.6505,0.7432,0.9235,0.3562,0.9287,0.9152,0.9152,0.9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.045,0.0414,0.0292,0.0292,0.0292
175,COM,968,Comoros,Moheli,Africa,0,0,0,0.0028,0.1423,0.207,0.4987,0.465,1,1,0.4916,0.638,0.6505,0.7432,0.9235,0.3562,0.9287,0.9152,0.9152,0.9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.045,0.0414,0.0292,0.0292,0.0292
176,COM,969,Comoros,Ngazidja,Africa,0,0,0,0.0028,0.1423,0.207,0.4987,0.465,1,1,0.4916,0.638,0.6505,0.7432,0.9235,0.3562,0.9287,0.9152,0.9152,0.9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.045,0.0414,0.0292,0.0292,0.0292
177,COG,970,Congo (Brazzaville),Bouenza,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,COG,971,Congo (Brazzaville),Cuvette,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,COG,972,Congo (Brazzaville),Cuvette Ovest,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,COG,973,Congo (Brazzaville),Kouilou,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,COG,974,Congo (Brazzaville),Lekoumou,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,COG,975,Congo (Brazzaville),Likouala,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,COG,976,Congo (Brazzaville),Niari,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,COG,977,Congo (Brazzaville),Plateaux,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,COG,978,Congo (Brazzaville),Pool,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,COG,979,Congo (Brazzaville),Sangha,Africa,0,0,0,0.002,0.0024,0.0067,0.0188,0.0478,0.1255,0.3291,0.4376,0.4046,0.3968,0.4075,0.5491,0.929,0.7733,0.513,0.5987,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,COD,1066,"Congo, Democratic Republic of the",Bandundu,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
188,COD,1067,"Congo, Democratic Republic of the",Bas-Congo,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
189,COD,1068,"Congo, Democratic Republic of the",Equateur,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
190,COD,1069,"Congo, Democratic Republic of the",Kasai-Occidental,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
191,COD,1070,"Congo, Democratic Republic of the",Kasai-Oriental,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
192,COD,1071,"Congo, Democratic Republic of the",Katanga,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
193,COD,1072,"Congo, Democratic Republic of the",Kinshasa,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
194,COD,1073,"Congo, Democratic Republic of the",Maniema,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
195,COD,1074,"Congo, Democratic Republic of the",Nord-Kivu,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
196,COD,1075,"Congo, Democratic Republic of the",Province Orientale,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
197,COD,1076,"Congo, Democratic Republic of the",Sud-Kivu,Africa,0,0,0,0.0044,0.0052,0.0148,0.0415,0.1052,0.0753,0.0881,0.1827,0.2981,0.3775,0.373,0.5332,0.7065,0.5695,0.7197,0.8822,0.713,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0015,0.0015,0.0017,0.0015,0.0026,0.0026,0.0026,0.0026
198,CIV,1040,Cote d'Ivoire,Bas Sassandra,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,CIV,16837,Cote d'Ivoire,Comoe,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,CIV,1041,Cote d'Ivoire,Denguele,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,CIV,16839,Cote d'Ivoire,District autonome de yamoussoukro,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,CIV,16838,Cote d'Ivoire,District Autonome de Yamoussoukro,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,CIV,16840,Cote d'Ivoire,Gôh-Djiboua,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,CIV,16841,Cote d'Ivoire,Lacs,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,CIV,16842,Cote d'Ivoire,Lagunes,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,CIV,16843,Cote d'Ivoire,Montagnes,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,CIV,16844,Cote d'Ivoire,Sassandra-Marahoue,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,CIV,1048,Cote d'Ivoire,Savanes,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,CIV,1051,Cote d'Ivoire,Vallee Du Bandama,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,CIV,16845,Cote d'Ivoire,Woroba,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,CIV,1053,Cote d'Ivoire,Zanzan,Africa,0,0,0,0.0001,0,0.0011,0.0028,0.0069,0.0183,0.0482,0.1259,0.1504,0.1867,0.2481,0.4777,0.174,0.367,0.9561,0.6913,0.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,DJI,1093,Djibouti,Ali Sabieh,Africa,0,0,0,0.0085,0.01,0.0284,0,0.1307,0.0879,0.0936,0.2279,0.1571,0.0875,0.1646,0.1544,0.1065,0.1362,0.0429,0.0805,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,DJI,1094,Djibouti,Dikhil,Africa,0,0,0,0.0085,0.01,0.0284,0,0.1307,0.0879,0.0936,0.2279,0.1571,0.0875,0.1646,0.1544,0.1065,0.1362,0.0429,0.0805,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,DJI,1095,Djibouti,Djibouti,Africa,0,0,0,0.0085,0.01,0.0284,0,0.1307,0.0879,0.0936,0.2279,0.1571,0.0875,0.1646,0.1544,0.1065,0.1362,0.0429,0.0805,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,DJI,1096,Djibouti,Obock,Africa,0,0,0,0.0085,0.01,0.0284,0,0.1307,0.0879,0.0936,0.2279,0.1571,0.0875,0.1646,0.1544,0.1065,0.1362,0.0429,0.0805,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,DJI,1097,Djibouti,Tadjourah,Africa,0,0,0,0.0085,0.01,0.0284,0,0.1307,0.0879,0.0936,0.2279,0.1571,0.0875,0.1646,0.1544,0.1065,0.1362,0.0429,0.0805,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,GNQ,1199,Equatorial Guinea,Bioko Norte,Africa,0,0,0,0.0256,0.0269,0.0829,0.2325,0.25,0.3853,0.6611,1,0.8534,0.5647,0.4595,0.2825,0.2628,0.3293,0.5879,0.5597,0.475,0,0,0,0,0.0202,0.0403,0.0604,0.0806,0.1609,0.1838,0.2234,0.457,0.5772,0.4515,0.3257,0.2,0.1618,0.2022,0.2022,0.2022
245,GNQ,1200,Equatorial Guinea,Bioko Sur,Africa,0,0,0,0.0256,0.0269,0.0829,0.2325,0.25,0.3853,0.6611,1,0.8534,0.5647,0.4595,0.2825,0.2628,0.3293,0.5879,0.5597,0.475,0,0,0,0,0.0202,0.0403,0.0604,0.0806,0.1609,0.1838,0.2234,0.457,0.5772,0.4515,0.3257,0.2,0.1618,0.2022,0.2022,0.2022
246,GNQ,1201,Equatorial Guinea,Centro Sur,Africa,0,0,0,0.0256,0.0269,0.0829,0.2325,0.25,0.3853,0.6611,1,0.8534,0.5647,0.4595,0.2825,0.2628,0.3293,0.5879,0.5597,0.475,0,0,0,0,0.0202,0.0403,0.0604,0.0806,0.1609,0.1838,0.2234,0.457,0.5772,0.4515,0.3257,0.2,0.1618,0.2022,0.2022,0.2022
247,GNQ,1202,Equatorial Guinea,Kientem,Africa,0,0,0,0.0256,0.0269,0.0829,0.2325,0.25,0.3853,0.6611,1,0.8534,0.5647,0.4595,0.2825,0.2628,0.3293,0.5879,0.5597,0.475,0,0,0,0,0.0202,0.0403,0.0604,0.0806,0.1609,0.1838,0.2234,0.457,0.5772,0.4515,0.3257,0.2,0.1618,0.2022,0.2022,0.2022
248,GNQ,1203,Equatorial Guinea,Litoral,Africa,0,0,0,0.0256,0.0269,0.0829,0.2325,0.25,0.3853,0.6611,1,0.8534,0.5647,0.4595,0.2825,0.2628,0.3293,0.5879,0.5597,0.475,0,0,0,0,0.0202,0.0403,0.0604,0.0806,0.1609,0.1838,0.2234,0.457,0.5772,0.4515,0.3257,0.2,0.1618,0.2022,0.2022,0.2022
249,GNQ,1204,Equatorial Guinea,Welenzas,Africa,0,0,0,0.0256,0.0269,0.0829,0.2325,0.25,0.3853,0.6611,1,0.8534,0.5647,0.4595,0.2825,0.2628,0.3293,0.5879,0.5597,0.475,0,0,0,0,0.0202,0.0403,0.0604,0.0806,0.1609,0.1838,0.2234,0.457,0.5772,0.4515,0.3257,0.2,0.1618,0.2022,0.2022,0.2022
250,ERI,1205,Eritrea,Anseba,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
251,ERI,1206,Eritrea,Archipelagos,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
252,ERI,1207,Eritrea,Debub,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
253,ERI,1208,Eritrea,Debubawi Keih Bahri,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
254,ERI,1209,Eritrea,Gash Barka,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
255,ERI,1210,Eritrea,Maekel,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
256,ERI,1211,Eritrea,Semenawi Keih Bahri,Africa,0,0,0,0.0361,0.0427,0.1216,0.1665,0.2321,0.3922,0.5295,0.4653,0.3957,0.3995,0.3702,0.4088,0.4038,0.3528,0.4849,0.5169,0.4375,0,0.0187,0.0374,0.0562,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.0225,0.0552,0.0628,0.0628,0.0628
257,ETH,1227,Ethiopia,Addis Ababa,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
258,ETH,1228,Ethiopia,Afar,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
259,ETH,1229,Ethiopia,Amhara,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
260,ETH,1230,Ethiopia,Benishangul Gumuz,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
261,ETH,1231,Ethiopia,Dire Dawa,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
262,ETH,1232,Ethiopia,Gambella,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
263,ETH,1233,Ethiopia,Harari,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
264,ETH,47678,Ethiopia,Oromia,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
265,ETH,1236,Ethiopia,SNNP,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
266,ETH,47679,Ethiopia,Somali,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
267,ETH,1237,Ethiopia,Tigray,Africa,0,0,0,0.004,0.0047,0.0134,0,0.0615,0.1487,0.3662,0.4143,0.3515,0.352,0.4125,0.3755,0.3677,0.4559,0.4447,0.4487,0.471,0.225,0.45,0.675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.36,0.2534,0.2534,0.2534
270,GAB,1275,Gabon,Estuaire,Africa,0,0,0,0.016,0.0188,0.0538,0.1511,0.2073,0.3751,0.6019,0.6979,0.5799,0.3932,0.3492,0.2486,0.1653,0.1011,0.0561,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,GAB,1276,Gabon,Haut-Ogooue,Africa,0,0,0,0.016,0.0188,0.0538,0.1511,0.2073,0.3751,0.6019,0.6979,0.5799,0.3932,0.3492,0.2486,0.1653,0.1011,0.0561,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,GAB,1277,Gabon,Moyen-Ogooue,Africa,0,0,0,0.016,0.0188,0.0538,0.1511,0.2073,0.3751,0.6019,0.6979,0.5799,0.3932,0.3492,0.2486,0.1653,0.1011,0.0561,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,GAB,1278,Gabon,Ngounie,Africa,0,0,0,0.016,0.0188,0.0538,0.1511,0.2073,0.3751,0.6019,0.6979,0.5799,0.3932,0.3492,0.2486,0.1653,0.1011,0.0561,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,GAB,1279,Gabon,Nyanga,Africa,0,0,0,0.016,0.0188,0.0538,0.1511,0.2073,0.3751,0.6019,0.6979,0.5799,0.3932,0.3492,0.2486,0.1653,0.1011,0.0561,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
